ano,cbo,n,mean_h,p50,pct_30,pct_36,pct_40,pct_44,d_mean_h,d_pct_30,d_pct_36,d_pct_40,d_pct_44,score_drop44,score_rise36,score_drop_mean
2003,5242,16566,38.97893275383315,44,0.008933961125196186,0.0464203790897018,0.014246046118556078,0.7603525292768321,,,,,,,,
2004,5242,17220,39.10830429732868,44,0.01097560975609756,0.040360046457607435,0.016724738675958188,0.7684088269454123,0.12937154349553026,0.0020416486309013746,-0.006060332632094365,0.00247869255740211,0.008056297668580292,0.008056297668580292,-0.006060332632094365,0.12937154349553026
2005,5242,16042,39.32645555417028,44,0.010098491459917716,0.04868470265552924,0.01340231891285376,0.7737189876573993,0.21815125684160108,-0.0008771182961798442,0.008324656197921804,-0.0033224197631044287,0.005310160711986978,0.005310160711986978,0.008324656197921804,0.21815125684160108
2006,5242,16132,39.5190924869824,44,0.007562608480039673,0.050210761219935535,0.012707661790230598,0.7801264567319613,0.19263693281212113,-0.002535882979878043,0.0015260585644062963,-0.0006946571226231612,0.006407469074562022,0.006407469074562022,0.0015260585644062963,0.19263693281212113
2007,5242,15552,39.874485596707814,44,0.0076517489711934155,0.04918981481481482,0.01253858024691358,0.791795267489712,0.35539310972541216,8.914049115374238e-05,-0.0010209464051207165,-0.00016908154331701786,0.011668810757750614,0.011668810757750614,-0.0010209464051207165,0.35539310972541216
2008,5242,19253,41.13582298862515,44,0.005038175868695788,0.03646185010128292,0.009608892120708461,0.8493221835558095,1.261337391917337,-0.0026135731024976277,-0.012727964713531902,-0.002929688126205119,0.0575269160660975,0.0575269160660975,-0.012727964713531902,1.261337391917337
2009,5242,18779,40.97097822035251,44,0.007295383140742319,0.04430480856275627,0.011129453112519304,0.8315139251291336,-0.16484476827264416,0.002257207272046531,0.007842958461473357,0.0015205609918108424,-0.017808258426675883,-0.017808258426675883,0.007842958461473357,-0.16484476827264416
2010,5242,18494,40.909321942251545,44,0.0076240943008543316,0.054341948740131936,0.014274899967557046,0.8209148913161025,-0.06165627810096197,0.0003287111601120128,0.010037140177375663,0.0031454468550377417,-0.010599033813031067,-0.010599033813031067,0.010037140177375663,-0.06165627810096197
2011,5242,17876,40.809912732154835,44,0.005873797270082793,0.054822107854106066,0.012586708435891698,0.8179122846274335,-0.09940921009670944,-0.0017502970307715386,0.0004801591139741296,-0.0016881915316653475,-0.0030026066886690295,-0.0030026066886690295,0.0004801591139741296,-0.09940921009670944
2012,5242,17097,40.82517400713578,44,0.006667836462537287,0.06825758905071065,0.01567526466631573,0.8056384160963912,0.01526127498094354,0.000794039192454494,0.013435481196604586,0.0030885562304240315,-0.012273868531042287,-0.012273868531042287,0.013435481196604586,0.01526127498094354
2013,5242,16383,40.91137154367332,44,0.005310382713788683,0.03863761215894525,0.017701275712628944,0.8293352865775498,0.08619753653754003,-0.0013574537487486037,-0.029619976891765404,0.002026011046313215,0.02369687048115865,0.02369687048115865,-0.029619976891765404,0.08619753653754003
2014,5242,14927,41.09760836068869,44,0.007101225966369666,0.034099283178133585,0.017820057613720106,0.8382126348228043,0.1862368170153701,0.0017908432525809825,-0.004538328980811662,0.00011878190109116185,0.008877348245254435,0.008877348245254435,-0.004538328980811662,0.1862368170153701
2015,5242,13256,41.20601991550995,44,0.0067893783946891976,0.03402232951116475,0.021499698249849125,0.8338865419432709,0.10841155482125941,-0.00031184757168046823,-7.695366696883199e-05,0.003679640636129019,-0.004326092879533339,-0.004326092879533339,-7.695366696883199e-05,0.10841155482125941
2016,5242,11766,41.40396056433792,44,0.009093999660037396,0.05498895121536631,0.02252252252252252,0.8250892401835798,0.19794064882797358,0.002304621265348199,0.020966621704201556,0.0010228242726733963,-0.008797301759691178,-0.008797301759691178,0.020966621704201556,0.19794064882797358
2017,5242,10416,41.48703917050691,44,0.005952380952380952,0.0673963133640553,0.02476958525345622,0.8187403993855606,0.08307860616898921,-0.0031416187076564444,0.01240736214868899,0.0022470627309337,-0.0063488407980191175,-0.0063488407980191175,0.01240736214868899,0.08307860616898921
2018,5242,8779,41.835744390021645,44,0.00626495044993735,0.05046132816949539,0.028932680259710672,0.8349470326916505,0.3487052195147342,0.0003125694975563984,-0.01693498519455991,0.00416309500625445,0.016206633306089846,0.016206633306089846,-0.01693498519455991,0.3487052195147342
2019,5242,8203,42.09301475070095,44,0.0060953309764720225,0.024137510666829207,0.0325490674143606,0.8499329513592588,0.257270360679307,-0.0001696194734653279,-0.026323817502666182,0.0036163871546499304,0.014985918667608344,0.014985918667608344,-0.026323817502666182,0.257270360679307
2003,5243,30284,41.99630167745344,44,0.005910711927090213,0.015288601241579712,0.00657112666754722,0.9065843349623564,,,,,,,,
2004,5243,21326,41.07446309668948,44,0.008534183625621307,0.02382068836162431,0.009049985932664354,0.8621870017818625,-0.9218385807639606,0.0026234716985310946,0.008532087120044598,0.002478859265117134,-0.04439733318049388,-0.04439733318049388,0.008532087120044598,-0.9218385807639606
