version,efficiency_mode,hours_cap,sigma_sub,omega,kappa,Y0,Y1,C0,C1,dY_pct,A_req_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,dGHH_pct,CE_pct,hours_pct,efficiency_pct,reallocation_pct,decomposition_total_pct,dimension,E_Q,h_star,eta_I,bridge_target,bridge_residual,interpretation
empirical_sensitivity,bilateral,40,0.6,0.8893522183995902,0.0021098039890823555,4.601076867376294,4.597952360018114,4.601076867376294,4.597952359977967,-0.06790817559111373,0.0654539219722583,0.07028442881999997,38.60008721172562,38.59388688661809,-0.0062003251075304355,3.9693075883463846,3.109290944204668,-3.1070352039239233,3.0368001394178386,0.00232688891497033,-0.0679081755911144,sigma,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,40,1.0,0.7507945228107956,0.0021098039890823555,4.275876551804884,4.2726854617001635,4.275876551804884,4.2726854615562,-0.07463008031355356,0.07027602364904073,0.07027602364904073,38.60008721172533,38.61182842826957,0.011741216544236543,3.961636242634455,3.10328172339699,-3.0908929377251257,3.020666266588104,-0.004403409176529628,-0.07463008031355137,sigma,0.6,40.0,0.4,1.622443453115618,-2.1207258171784815e-11,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,40,1.326,0.6772094354663557,0.0021098039890823555,4.131742533101652,4.128438530537526,4.131742533101652,4.128438529832431,-0.07996632262672332,0.07394898038040054,0.07027292332408841,38.60008721172536,38.626071511099916,0.025984299374559594,3.9555462485076958,3.098511227997695,-3.084880386350426,3.0146568111854775,-0.009742747461778663,-0.07996632262672712,sigma,0.6,40.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,40,1.5,0.6484449270630781,0.0021098039890823555,4.078117840936857,4.074742633239804,4.078117840936857,4.074742632071245,-0.0827638589344204,0.07582239255781165,0.07027182005241439,38.60008721172539,38.63353848983271,0.033451278107321514,3.952353545337412,3.0960102771809725,-3.082733227598425,3.012510754156177,-0.01254138549217614,-0.08276385893442438,sigma,0.6,40.0,0.4,1.622443453115618,-6.439293542825908e-15,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,40,2.0,0.5907070196431877,0.0021098039890823555,3.973559452600991,3.9699588773826058,3.973559452600991,3.9699588742918506,-0.09061334708427848,0.08089734933456327,0.07026971800121462,38.60008721172534,38.654489813993834,0.05440260226849403,3.9433952348035475,3.0889929339294455,-3.078631323225523,3.0084109488833444,-0.02039297274209794,-0.09061334708427655,sigma,0.6,40.0,0.4,1.622443453115618,8.215650382226158e-14,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6778732098773891,0.003164705983623533,4.052271115769723,3.791275092956119,4.052271115769723,3.7912700200944514,-6.44073447598108,6.310650393197292,5.991718718891326,38.60008721172536,40.80409878583923,2.204011574113868,-0.410415934673837,-0.3214924821611724,-7.344881631818066,1.691875159885654,-0.7877280040486718,-6.440734475981085,efficiency,0.4,40.0,0.4,1.622443453115618,6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6772094354663557,0.0021098039890823555,4.131742533101652,3.846373407311902,4.131742533101652,3.846367528206784,-6.9067499609063665,6.796832176225576,6.452898084499381,38.60008721172536,40.97278799539435,2.3727007836689906,-1.007537030199391,-0.7892373403228561,-7.485937686842268,1.4241975176105683,-0.8450097916746638,-6.906749960906363,efficiency,0.6,40.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6760596645525428,0.0010549019945411775,4.229480965253061,3.903436341616482,4.229480965253061,3.9034289191083973,-7.708856626029792,7.643692377855871,7.256081161807182,38.60008721172534,41.266102899638746,2.6660156879134087,-2.0353465276665053,-1.594354780005429,-7.708635563997176,0.9434423150842148,-0.9436633771168268,-7.70885662602979,efficiency,0.8,40.0,0.4,1.622443453115618,1.3322676295501878e-15,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6737992217650596,0.0,4.368603535161442,3.959886227935147,4.368603535161442,3.9598749906525734,-9.355788501672546,9.423413378352885,8.943488330090998,38.60008721172534,41.8804208080703,3.2803335963449642,-4.145879792966212,-3.247605837823532,-8.209291318993635,0.0,-1.1464971826789094,-9.355788501672542,efficiency,1.0,40.0,0.4,1.622443453115618,4.440892098500626e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.677801368343341,0.0011155514023328946,4.208969741971671,3.95513106980632,4.208969741971671,3.955126650972069,-6.030898004185747,5.8864666658160925,5.589258156674659,38.60008721172534,40.65712001217175,2.057032800446418,0.11470976700337975,0.08985598415264745,-7.569141511339362,2.2757449535368117,-0.7375014463831933,-6.030898004185744,peak,0.6,38.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6776537638597193,0.0014594328457154147,4.184109900204836,3.9204018868059567,4.184109900204836,3.920397039374505,-6.302607237586411,6.167289419709454,5.855687965640977,38.60008721172533,40.75457084456351,2.154483632838178,-0.2334296240879425,-0.18285320553555495,-7.534269977020911,2.0025049125478245,-0.7708421731133254,-6.302607237586412,peak,0.6,39.0,0.4,1.622443453115618,-1.5543122344752192e-15,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6772094354663557,0.0021098039890823555,4.131742533101652,3.846373407311902,4.131742533101652,3.846367528206784,-6.9067499609063665,6.796832176225576,6.452898084499381,38.60008721172536,40.97278799539435,2.3727007836689906,-1.007537030199391,-0.7892373403228561,-7.485937686842268,1.4241975176105683,-0.8450097916746638,-6.906749960906363,peak,0.6,40.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6753890312727526,0.003805787903135696,3.9999412142798265,3.647641396992931,3.9999412142798265,3.6476315329657405,-8.807624872815179,8.825056291802458,8.376339349304507,38.60008721172534,41.67345469016489,3.073367478439554,-3.4433999717368726,-2.6973299778605497,-7.411257374364537,-0.31767995604942745,-1.078687542401213,-8.807624872815175,peak,0.6,41.0,0.4,1.622443453115618,-2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6667854663511236,0.0021098039890823555,3.9657183040226434,3.691820762441202,3.9657183040226434,3.691814884903906,-6.906631298133615,6.7967921308261126,6.452898084499359,38.60008721172534,40.97247160196217,2.3723843902368316,-1.0073890000455779,-0.7891213833690359,-7.485937686842291,1.424197517610617,-0.8448911289019367,-6.90663129813361,eta,0.6,40.0,0.33,1.622443453115618,-1.176836406102666e-14,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6772094354663557,0.0021098039890823555,4.131742533101652,3.846373407311902,4.131742533101652,3.846367528206784,-6.9067499609063665,6.796832176225576,6.452898084499381,38.60008721172536,40.97278799539435,2.3727007836689906,-1.007537030199391,-0.7892373403228561,-7.485937686842268,1.4241975176105683,-0.8450097916746638,-6.906749960906363,eta,0.6,40.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6890833159644486,0.0021098039890823555,4.326045531396049,4.027250874361152,4.326045531396049,4.027244993573294,-6.90687730553019,6.79687514927747,6.452898084499337,38.60008721172534,40.97312753276048,2.373040321035141,-1.0076958886680962,-0.7893617794566753,-7.4859376868422824,1.4241975176106165,-0.8451371362985269,-6.906877305530193,eta,0.6,40.0,0.5,1.622443453115618,0.0,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,0.6,0.8893522183995902,0.0021098039890823555,4.601076867376294,4.327355923558195,4.601076867376294,4.327355645405609,-5.949062615295642,6.0678605482987535,6.549809860301514,38.60008721172562,38.083993090117204,-0.516094121608418,0.25262732284627204,0.19789140289624643,-7.616147993751875,1.4689668125850244,0.1981185658712045,-5.949062615295647,sigma,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.0,0.7507945228107956,0.0021098039890823555,4.275876551804884,3.998691934727556,4.275876551804884,3.998690688251029,-6.4825215068551545,6.479378403430047,6.479378403429892,38.60008721172533,39.692607254974455,1.0925200432491233,-0.4492397956241388,-0.351904506572242,-7.521673422480394,1.4365717806575276,-0.397419865032284,-6.48252150685515,sigma,0.6,40.0,0.4,1.622443453115618,-2.1207258171784815e-11,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.326,0.6772094354663557,0.0021098039890823555,4.131742533101652,3.846373407311902,4.131742533101652,3.846367528206784,-6.9067499609063665,6.796832176225576,6.452898084499381,38.60008721172536,40.97278799539435,2.3727007836689906,-1.007537030199391,-0.7892373403228561,-7.485937686842268,1.4241975176105683,-0.8450097916746638,-6.906749960906363,sigma,0.6,40.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,1.5,0.6484449270630781,0.0021098039890823555,4.078117840936857,3.787381949649942,4.078117840936857,3.78737227153665,-7.129168470034319,6.96006780731111,6.443410364888957,38.60008721172539,41.64435401470419,3.0442668029788065,-1.3003006028165913,-1.0185688055396631,-7.473106409826356,1.4197393269783958,-1.0758013871863572,-7.129168470034318,sigma,0.6,40.0,0.4,1.622443453115618,-6.439293542825908e-15,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,bilateral,36,2.0,0.5907070196431877,0.0021098039890823555,3.973559452600991,3.6655128712262117,3.973559452600991,3.6654875140465872,-7.752409018899664,7.406700502846197,6.425240293311885,38.60008721172534,43.52771430653403,4.927627094808695,-2.1208611375872244,-1.6613412244433257,-7.4484936658358105,1.411166171339501,-1.7150815244033564,-7.752409018899667,sigma,0.6,40.0,0.4,1.622443453115618,8.215650382226158e-14,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6794935482485267,0.003164705983623533,4.169862941672798,4.22426605910747,4.169862941672798,4.224265875538479,1.304673995180461,-1.1919045406817097,-1.1328675879133998,38.60008721172534,38.18082374493609,-0.41926346678924364,5.700581702340603,4.465455666833472,-2.803523217636017,3.949371752204117,0.15882546061237096,1.3046739951804711,efficiency,0.4,40.0,0.4,1.622443453115618,8.881784197001252e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6781678312317156,0.0021098039890823555,4.2156191913416885,4.212331898914869,4.2156191913416885,4.212331898244339,-0.07797887516907132,0.07210949605713779,0.06852471496732182,38.60008721172534,38.62542661035632,0.025339398630985777,3.9580507152234845,3.1004730602583965,-3.0071113432932495,2.938633552536851,-0.00950108441267699,-0.07797887516907513,efficiency,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6764638376910832,0.0010549019945411775,4.274888132725394,4.196914616604946,4.274888132725394,4.196914239214502,-1.8239896273200662,1.713128628746352,1.6275706732590267,38.60008721172534,39.20123715549935,0.6011499437740153,1.7582758384989727,1.377316073490862,-3.313237441259656,1.7117323944728917,-0.22248458053330505,-1.8239896273200693,efficiency,0.8,40.0,0.4,1.622443453115618,-8.881784197001252e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6737992217650596,0.0,4.368603535161442,4.172630218093146,4.368603535161442,4.172627833958254,-4.485948781824012,4.316340891185666,4.099259279715972,38.60008721172534,40.11104653533251,1.510959323607175,-1.5939615894373025,-1.2486032450592202,-3.937837125911935,0.0,-0.5481116559120807,-4.485948781824016,efficiency,1.0,40.0,0.4,1.622443453115618,4.440892098500626e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6775680647385208,0.0011155514023328946,4.236421828307741,4.197577729958849,4.236421828307741,4.197577635985833,-0.9169081815539659,0.8542267058517572,0.8116665515362831,38.60008721172534,38.90006489267311,0.29997768094777166,2.900997991261106,2.272448426487866,-3.199897475498121,2.394765907594362,-0.11177661365020702,-0.9169081815539664,peak,0.6,38.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.677738240219472,0.0014594328457154147,4.230512896260891,4.205395866568265,4.230512896260891,4.205395827373079,-0.5937112191485183,0.5515370638110584,0.5240811648449029,38.60008721172534,38.793820267079994,0.19373305535465568,3.3082057441663975,2.5914278329303446,-3.1235099343192503,2.602161060723988,-0.07236234555325886,-0.5937112191485217,peak,0.6,39.0,0.4,1.622443453115618,-2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6781678312317156,0.0021098039890823555,4.2156191913416885,4.212331898914869,4.2156191913416885,4.212331898244339,-0.07797887516907132,0.07210949605713779,0.06852471496732182,38.60008721172534,38.62542661035632,0.025339398630985777,3.9580507152234845,3.1004730602583965,-3.0071113432932495,2.938633552536851,-0.00950108441267699,-0.07797887516907513,peak,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6792140011235509,0.003805787903135696,4.17948550115511,4.221753968847884,4.17948550115511,4.221753858024951,1.0113318417085626,-0.9262908159654026,-0.8803745132821783,38.60008721172534,38.27432389231043,-0.32576331941490677,5.330848517419337,4.175831338645147,-2.796979467249684,3.685173413664612,0.12313789529363305,1.011331841708561,peak,0.6,41.0,0.4,1.622443453115618,-4.440892098500626e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6677596278550161,0.0021098039890823555,4.046713523138899,4.043557987913812,4.046713523138899,4.043557987243444,-0.07797772703809214,0.07210909623891482,0.06852471496732182,38.60008721172536,38.62542355005545,0.025336338330089747,3.9580520248978504,3.1004740861699833,-3.0071113432931997,2.9386335525368072,-0.00949993628170263,-0.0779777270380952,eta,0.6,40.0,0.33,1.622443453115618,-8.215650382226158e-15,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6781678312317156,0.0021098039890823555,4.2156191913416885,4.212331898914869,4.2156191913416885,4.212331898244339,-0.07797887516907132,0.07210949605713779,0.06852471496732182,38.60008721172534,38.62542661035632,0.025339398630985777,3.9580507152234845,3.1004730602583965,-3.0071113432932495,2.938633552536851,-0.00950108441267699,-0.07797887516907513,eta,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6900225940897363,0.0021098039890823555,4.413259197264007,4.409817733004417,4.413259197264007,4.409817732333713,-0.07798010734841876,0.07210992513564385,0.06852471496729962,38.60008721172534,38.62542989468449,0.025342682959150764,3.9580493096751956,3.10047195924557,-3.007111343293216,2.93863355253685,-0.0095023165920506,-0.0779801073484169,eta,0.6,40.0,0.5,1.622443453115618,6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,0.6,0.8881759623407828,0.0021098039890823555,4.683000424756904,4.679899359534157,4.683000424756904,4.679899359495979,-0.06621962292280292,0.06382533413300528,0.06853565513385007,38.60008721172507,38.594040846168525,-0.006046365556539035,3.97147099493194,3.1109856126966866,-3.0281637411114217,2.959675025167737,0.002269093020882801,-0.06621962292280169,sigma,0.6,40.0,0.4,1.622443453115618,2.6830981880721083e-11,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.0,0.7507945228107955,0.0021098039890823555,4.3589809340888515,4.355808694498338,4.3589809340888515,4.355808694361438,-0.07277479847883628,0.06852766294409562,0.06852766294407342,38.60008721172533,38.61153677018595,0.011449558460618903,3.963989898075209,3.105125420158914,-3.0128236312778447,2.9443428965808343,-0.004294063781820468,-0.07277479847883098,sigma,0.6,40.0,0.4,1.622443453115618,-2.120836839480944e-11,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.326,0.6781678312317156,0.0021098039890823555,4.2156191913416885,4.212331898914869,4.2156191913416885,4.212331898244339,-0.07797887516907132,0.07210949605713779,0.06852471496732182,38.60008721172534,38.62542661035632,0.025339398630985777,3.9580507152234845,3.1004730602583965,-3.0071113432932495,2.938633552536851,-0.00950108441267699,-0.07797887516907513,sigma,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,1.5,0.6497998849689985,0.0021098039890823555,4.162284970536754,4.158925707055326,4.162284970536754,4.158925705944029,-0.08070719581206864,0.07393646855882174,0.0685236659118571,38.60008721172537,38.63270859334862,0.03262138162324346,3.9549369931424936,3.0980339779616206,-3.0050716018687362,2.93659485873158,-0.012230452674913786,-0.08070719581206992,sigma,0.6,40.0,0.4,1.622443453115618,-5.995204332975845e-15,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,40,2.0,0.5928627150379562,0.0021098039890823555,4.058267073145405,4.054681076935171,4.058267073145405,4.054681073995712,-0.08836274561533353,0.07888575685841559,0.06852166716124763,38.60008721172533,38.65314156572365,0.05305435399831637,3.946199985449824,3.091189988602362,-3.0011751793061414,2.9327004321832013,-0.01988799849239706,-0.0883627456153375,sigma,0.6,40.0,0.4,1.622443453115618,1.652011860642233e-13,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6794935482485267,0.003164705983623533,4.169862941672798,4.009283870335353,4.169862941672798,4.009282131957688,-3.850943630128667,3.683896757302607,3.498950164379022,38.60008721172534,39.89029431226274,1.290207100537405,2.9076449133005626,2.2776551820854407,-7.08847242762608,3.7078099582754898,-0.47028116077808146,-3.8509436301286715,efficiency,0.4,40.0,0.4,1.622443453115618,8.881784197001252e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6781678312317156,0.0021098039890823555,4.2156191913416885,3.9978697202796796,4.2156191913416885,3.997866524581267,-5.165302205408806,5.001265724228876,4.749315805605736,38.60008721172534,40.34941121145136,1.7493239997260268,1.223749551582381,0.9586038154061985,-7.2930965412546005,2.7591138903134356,-0.6313195544676375,-5.165302205408802,efficiency,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6764638376910832,0.0010549019945411775,4.274888132725394,3.983121467938034,4.274888132725394,3.9831157336283933,-6.825129821615905,6.711300335149817,6.371735943372259,38.60008721172534,40.94338741989563,2.34330020817029,-0.9029497171757581,-0.7073106117876773,-7.597389335139549,1.6073245055458174,-0.8350649920221749,-6.825129821615906,efficiency,0.8,40.0,0.4,1.622443453115618,-8.881784197001252e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6737992217650596,0.0,4.368603535161442,3.959886227935147,4.368603535161442,3.9598749906525734,-9.355788501672546,9.423413378352885,8.943488330090998,38.60008721172534,41.8804208080703,3.2803335963449642,-4.145879792966212,-3.247605837823532,-8.209291318993635,0.0,-1.1464971826789094,-9.355788501672542,efficiency,1.0,40.0,0.4,1.622443453115618,4.440892098500626e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6775680647385208,0.0011155514023328946,4.236421828307741,3.992688559390202,4.236421828307741,3.992684556181081,-5.753281396316923,5.601002547088285,5.318405618531474,38.60008721172534,40.557991690132276,1.957904478406941,0.4704116872341064,0.36848915500005003,-7.480093607706323,2.430258693004893,-0.7034464816154965,-5.753281396316927,peak,0.6,38.0,0.4,1.622443453115618,2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.677738240219472,0.0014594328457154147,4.230512896260891,3.9941597352865803,4.230512896260891,3.994155970646084,-5.586867757410929,5.430597825452876,5.156717692800372,38.60008721172534,40.4987555829915,1.89866837126616,0.6836291218524128,0.53550947878439,-7.406680244388977,2.502839761401519,-0.6830272744234712,-5.586867757410929,peak,0.6,39.0,0.4,1.622443453115618,-2.220446049250313e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6781678312317156,0.0021098039890823555,4.2156191913416885,3.9978697202796796,4.2156191913416885,3.997866524581267,-5.165302205408806,5.001265724228876,4.749315805605736,38.60008721172534,40.34941121145136,1.7493239997260268,1.223749551582381,0.9586038154061985,-7.2930965412546005,2.7591138903134356,-0.6313195544676375,-5.165302205408802,peak,0.6,40.0,0.4,1.622443453115618,-6.661338147750939e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6792140011235509,0.003805787903135696,4.17948550115511,4.006881413707816,4.17948550115511,4.006879405311027,-4.129792707728974,3.9607363695097986,3.761745810294226,38.60008721172534,39.98688174237309,1.3867945306477558,2.5504081804758023,1.997819741372712,-7.085204954716309,3.4598362979747823,-0.5044240509874506,-4.129792707728977,peak,0.6,41.0,0.4,1.622443453115618,-4.440892098500626e-16,Conditional on hourly remuneration mapping; not an identified set
empirical_sensitivity,flat_below,36,1.326,0.6677596278550161,0.0021098039890823555,4.046713523138899,3.837691934806717,4.046713523138899,3.8376887399253534,-5.165218321905107,5.00123720709198,4.749315805605714,38.60008721172536,40.34918757108523,1.749100359359873,1.2238555206925095,0.9586868245424658,-7.293096541254578,2.7591138903134236,-0.6312356709639505,-5.165218321905105,eta,0.6,40.0,0.33,1.622443453115618,-8.215650382226158e-15,Conditional on hourly remuneration mapping; not an identified set
