version,efficiency_mode,hours_cap,sigma_sub,omega,kappa,Y0,Y1,C0,C1,dY_pct,A_req_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,dGHH_pct,CE_pct,hours_pct,efficiency_pct,reallocation_pct,decomposition_total_pct,dimension,E_Q,h_star,eta_I,bridge_target,bridge_residual,baseline_operator_h0,interpretation
empirical_sensitivity_topcoded44,bilateral,40,1.326,0.6753802439191128,0.003164705983623533,4.13576241145319,4.084966262758809,4.13576241145319,4.084966093310869,-1.2282172823494752,1.1474391947101203,1.09022699735275,38.600087211725366,39.002902094183725,0.4028148824583633,0.789229197428282,0.6182295379854876,-2.242915695220939,1.1644464606219223,-0.1497480477504538,-1.2282172823494708,efficiency,0.4,40.0,0.4,1.6824732562046965,2.4424906541753444e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6767557369382602,0.0014594328457154147,4.264749300735273,4.1965027792523095,4.264749300735273,4.1965024898222625,-1.6002469704654798,1.4999718896600678,1.425103451759857,38.60008721172533,39.12653968296805,0.5264524712427165,0.3210165948184826,0.251462999274478,-2.1870057819698165,0.7819261682845684,-0.19516735678022681,-1.6002469704654747,peak,0.6,39.0,0.4,1.6824732562046965,-6.661338147750939e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,4.19860031522371,4.268422256052508,4.198600012622606,-1.6357786704394695,1.5337648709667917,1.4572024376819703,38.60008721172536,39.13838502425154,0.5382978125261839,0.27630057651782125,0.21643545160562666,-2.1887591842589864,0.752486152211766,-0.19950563839224886,-1.6357786704394692,peak,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6766608573330773,0.003805787903135696,4.268059694082158,4.198694517521984,4.268059694082158,4.198694218867558,-1.6252157076516949,1.5237164938100678,1.447657772050115,38.60008721172533,39.13486312602947,0.534775914304142,0.2895938563705596,0.22684852082360507,-2.188214975117061,0.7612152751309368,-0.19821600766556657,-1.6252157076516909,peak,0.6,41.0,0.4,1.6824732562046965,-2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6662173455942922,0.0021098039890823555,4.096617176188274,4.0296065952963,4.096617176188274,4.029606292769012,-1.6357540382702984,1.5337563593431636,1.4572024376819925,38.600087211725366,39.13831936416648,0.5382321524411093,0.2763280749386795,0.21645699203529895,-2.188759184259074,0.7524861522118338,-0.1994810062230571,-1.6357540382702973,eta,0.6,40.0,0.33,1.6824732562046965,-8.215650382226158e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,4.19860031522371,4.268422256052508,4.198600012622606,-1.6357786704394695,1.5337648709667917,1.4572024376819703,38.60008721172536,39.13838502425154,0.5382978125261839,0.27630057651782125,0.21643545160562666,-2.1887591842589864,0.752486152211766,-0.19950563839224886,-1.6357786704394692,eta,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6885354540374578,0.0021098039890823555,4.469511652515885,4.3963991528428235,4.469511652515885,4.396398850162499,-1.6358051025978648,1.5337740043353865,1.4572024376819925,38.60008721172534,39.138455482215164,0.5383682704898307,0.276271068746279,0.21641233718458522,-2.188759184258968,0.7524861522117443,-0.199532070550646,-1.63580510259787,eta,0.6,40.0,0.5,1.6824732562046965,-1.5543122344752192e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,0.6,0.8900345732356597,0.0021098039890823555,4.760135609489056,4.693800766615233,4.760135609489056,4.69380075005725,-1.393549434633501,1.3600762586317705,1.4621484715259259,38.60008721172562,38.47416826583513,-0.1259189458904908,0.5494102317892388,0.43037134823490375,-2.199915078458396,0.7588373035911995,0.04752834023369706,-1.3935494346334998,sigma,0.6,40.0,0.4,1.6824732562046965,-2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.0,0.7507956422439134,0.0021098039890823555,4.419534459550236,4.35198054695906,4.419534459550236,4.351980484683288,-1.528530056942945,1.4585394014045683,1.4585394014045017,38.60008721172533,38.84428792009181,0.24420070836647656,0.3972288019890129,0.3111625615580601,-2.191780227386617,0.7542083778313765,-0.09095820738770133,-1.5285300569429419,sigma,0.6,40.0,0.4,1.6824732562046965,-2.195865711485112e-11,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,4.19860031522371,4.268422256052508,4.198600012622606,-1.6357786704394695,1.5337648709667917,1.4572024376819703,38.60008721172536,39.13838502425154,0.5382978125261839,0.27630057651782125,0.21643545160562666,-2.1887591842589864,0.752486152211766,-0.19950563839224886,-1.6357786704394692,sigma,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,40,1.5,0.6476540541791984,0.0021098039890823555,4.2121997111603795,4.140927926432772,4.2121997111603795,4.14092742553978,-1.692032420465972,1.5722108290425751,1.4567259276223599,38.600087211725366,39.29265109364005,0.6925638819146873,0.21286699653128358,0.1667458139495055,-2.1876814781596385,0.7518713686735956,-0.2562223109799291,-1.6920324204659718,sigma,0.6,40.0,0.4,1.6824732562046965,-7.549516567451064e-15,44.0,Conditional base44 hourly mapping; not an identified set
