version,efficiency_mode,hours_cap,sigma_sub,omega,kappa,Y0,Y1,C0,C1,dY_pct,A_req_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,dGHH_pct,CE_pct,hours_pct,efficiency_pct,reallocation_pct,decomposition_total_pct,dimension,eta_I,E_Q,h_star,hourly_ratio,passes_assumed_R_interval,restrictions_note,theta_36,theta_40,theta_44
sensitivity,bilateral,40,2.0,0.622,0.0021098039890823555,4.152096422102921,4.0440409498311505,4.152096422102921,4.044037869977371,-2.6024316703378347,2.3143076941872787,2.053821889268015,40.91580502215654,42.38009730252562,1.4642922803690783,-0.5914724277833603,-0.463320068430299,-3.077440279615564,1.0649513289357042,-0.5899427196579714,-2.602431670337831,CES_grid,0.4,0.6,40.0,2.4359111183628825,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,40,2.0,0.622,0.0021098039890823555,4.298273101839383,4.193298232646781,4.298273101839383,4.193295480891853,-2.442256848399871,2.2348085843849175,1.9985990788411012,40.91580502215656,42.287294955469946,1.37148993331338,-0.37972347291457503,-0.29745005378308376,-2.996412797302779,1.0369750237542745,-0.4828190748513639,-2.4422568483998686,CES_grid,0.5,0.6,40.0,2.17729147249918,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,40,2.0,0.66,0.0021098039890823555,4.181025260170033,4.055916069795043,4.181025260170033,4.055912131025846,-2.992308885737316,2.4618537947610264,2.170524263966911,40.9158050221565,42.60930477651221,1.6934997543557095,-1.1071445189550269,-0.8672632065147712,-3.248369521680403,1.12395616508534,-0.867895529142254,-2.9923088857373172,CES_grid,0.33,0.6,40.0,3.1682005727876974,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,40,2.0,0.66,0.0021098039890823555,4.283097348546461,4.161160051710424,4.283097348546461,4.161156440928786,-2.846941988778706,2.4136459996506154,2.12966414733351,40.915805022156576,42.523599858984426,1.6077948368278472,-0.9148514034455993,-0.7166335993657194,-3.1885706034378107,1.1033153887910345,-0.761686774131929,-2.8469419887787053,CES_grid,0.4,0.6,40.0,2.8762428383248837,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,40,2.0,0.66,0.0021098039890823555,4.415363309505839,4.296978305513083,4.415363309505839,4.296975056235203,-2.6812064080408815,2.349015105560004,2.0792399823845953,40.91580502215646,42.42648821759726,1.5106831954407984,-0.6956636479784106,-0.5449365242497549,-3.1147045143200613,1.0778163255527766,-0.6443182192735927,-2.6812064080408775,CES_grid,0.5,0.6,40.0,2.5710243665106334,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.58,0.0021098039890823555,2.960975959081706,2.828963397805394,2.960975959081706,2.8289603531297125,-4.458413816951534,4.255281738066374,3.8948981779338476,40.91580502215657,39.52994119318254,-1.3858638289740322,1.0177964933936166,0.7972739198249997,-3.541742865862043,-0.20714013632667638,-0.7095308147628192,-4.458413816951539,CES_grid,0.33,0.6,40.0,0.3663096146466117,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.58,0.0021098039890823555,3.2115957854037074,3.0613754848233516,3.2115957854037074,3.0613724300870375,-4.677434852265272,4.513423049030374,4.206406408955243,40.915805022156576,39.515016199038804,-1.4007888231177712,0.7401211591758935,0.5797615746877833,-3.8142198217974066,-0.22239035785633193,-0.6408246726115379,-4.677434852265276,CES_grid,0.4,0.6,40.0,0.4124170159428211,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.58,0.0021098039890823555,3.5138867268461187,3.3404756996374174,3.5138867268461187,3.3404726995526115,-4.935020411552826,4.815132561355151,4.5784247154943225,40.91580502215656,39.51084687426595,-1.4049581478906115,0.41183621905766366,0.3226050382618365,-4.137609638489574,-0.24037246245517022,-0.5570383106080762,-4.93502041155282,CES_grid,0.5,0.6,40.0,0.47285902453603984,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.622,0.0021098039890823555,3.088059958508839,2.9411180712407976,3.088059958508839,2.941115026555558,-4.7583884135137255,4.6085915842360325,4.322879833991222,40.91580502215657,39.512250462272,-1.4035545598845678,0.6371268113494173,0.49908266889037683,-3.9157034721827113,-0.2280470079326781,-0.6146379333983328,-4.758388413513722,CES_grid,0.33,0.6,40.0,0.4306741520123816,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.622,0.0021098039890823555,3.33374283157129,3.1676764567869697,3.33374283157129,3.1676734755252447,-4.981379283717824,4.869007780431933,4.645725006844037,40.91580502215657,39.5119460772706,-1.4038589448859717,0.3525083966406684,0.2761315773685236,-4.195879844593841,-0.24359917525164504,-0.5419002638723396,-4.981379283717826,CES_grid,0.4,0.6,40.0,0.4844858360151413,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.622,0.0021098039890823555,3.6272309190090732,3.436964098976583,3.6272309190090732,3.4369613696561334,-5.245511639067891,5.171854897532602,5.027764469425278,40.91580502215657,39.5488482980117,-1.3669567241448688,0.010598419082304309,0.00830209494780504,-4.525315588025622,-0.26176570883367084,-0.4584303422085991,-5.2455116390678915,CES_grid,0.5,0.6,40.0,0.555007630977494,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.66,0.0021098039890823555,3.2146269561815957,3.052405212903918,3.2146269561815957,3.052402261864515,-5.046362936941473,4.944221028042506,4.740091225242038,40.91580502215657,39.51430705029721,-1.4014979718593557,0.2692444097770213,0.21090812099200001,-4.277464727626525,-0.24811012130935123,-0.520788088005595,-5.046362936941472,CES_grid,0.33,0.6,40.0,0.5011735381500565,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.66,0.0021098039890823555,3.454599586136009,3.2723504372551284,3.454599586136009,3.272347758642213,-5.275550590936284,5.205717987101766,5.070480463781024,40.91580502215658,39.55793666617641,-1.357868355980174,-0.028919061895407064,-0.022653265151402202,-4.56200854989025,-0.26378118800752304,-0.44976085303850993,-5.275550590936283,CES_grid,0.4,0.6,40.0,0.5634063296109976,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,0.6,0.66,0.0021098039890823555,3.7386067290857348,3.5309024720607636,3.7386067290857348,3.5309002663443305,-5.555659422775516,5.515059093528629,5.458148781683803,40.915805022156654,39.648906213338236,-1.2668988088184174,-0.3981641155161973,-0.3118952238210212,-4.893723547455597,-0.2819303443864615,-0.38000553093345973,-5.555659422775518,CES_grid,0.5,0.6,40.0,0.6449737167052364,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.58,0.0021098039890823555,3.4601741516716755,3.238741211727821,3.4601741516716755,3.2387409121415467,-6.399473848357484,6.564600728298009,6.564600728298031,40.91580502215649,41.13212730160313,0.21632227944664018,-1.666409006800553,-1.3053537219937668,-5.834409553766685,-0.32579813568492655,-0.23926615890587413,-6.399473848357486,CES_grid,0.33,0.6,40.0,0.9960614299692,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.58,0.0021098039890823555,3.6467503185969887,3.4133769620904144,3.6467503185969887,3.413376662384445,-6.399488205059233,6.564600728298053,6.564600728298031,40.9158050221565,41.13220402467528,0.21639900251878563,-1.6664366881709958,-1.3053754057339468,-5.834409553766681,-0.32579813568494415,-0.2392805156076079,-6.399488205059233,CES_grid,0.4,0.6,40.0,0.9960614299692006,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.58,0.0021098039890823555,3.875809859069432,3.627777254143556,3.875809859069432,3.6277769543063103,-6.399503947426033,6.564600728298053,6.564600728298031,40.91580502215649,41.13228815342767,0.2164831312711779,-1.6664670410940459,-1.305399182190336,-5.834409553766706,-0.32579813568491683,-0.23929625797441492,-6.399503947426038,CES_grid,0.5,0.6,40.0,0.9960614299692006,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.622,0.0021098039890823555,3.618597781845314,3.369143187453876,3.618597781845314,3.36914236859464,-6.8936811834397265,7.056371946734297,7.0563719467342745,40.915805022156576,41.38648417188291,0.47067914972633296,-2.330217537914613,-1.825337071366447,-6.243438453821021,-0.34782913578603525,-0.3024135938326745,-6.893681183439731,CES_grid,0.33,0.6,40.0,1.1868777958636874,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.622,0.0021098039890823555,3.7937401207597037,3.5322105707313174,3.7937401207597037,3.5322097515695043,-6.893712845465405,7.056371946734297,7.056371946734319,40.91580502215657,41.386600202335174,0.470795180178607,-2.330271644263903,-1.8253794546733906,-6.243438453821012,-0.34782913578607294,-0.30244525585831583,-6.893712845465401,CES_grid,0.4,0.6,40.0,1.1868777958636876,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.622,0.0021098039890823555,4.007544630956494,3.731274612747418,4.007544630956494,3.7312737932518862,-6.893747759538682,7.0563719467342745,7.0563719467342745,40.915805022156576,41.38672814968448,0.47092312752790577,-2.330331307308189,-1.8254261907247482,-6.2434384538210095,-0.3478291357860483,-0.30248016993162935,-6.8937477595386865,CES_grid,0.5,0.6,40.0,1.1868777958636878,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.66,0.0021098039890823555,3.7693001279630076,3.4909258471960243,3.7693001279630076,3.4909241737386543,-7.385304202810228,7.50326302689277,7.503263026892748,40.915805022156576,41.66501920405858,0.7492141819020026,-2.993902149218938,-2.3452233502215014,-6.611981060038404,-0.3675866438886413,-0.4057364988831838,-7.385304202810229,CES_grid,0.33,0.6,40.0,1.4001431459810514,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.66,0.0021098039890823555,3.9330040769558576,3.64253768227148,3.9330040769558576,3.6425360082488134,-7.385357070598264,7.50326302689277,7.503263026892748,40.91580502215659,41.66517042063056,0.7493653984739668,-2.99398688352652,-2.345289725429107,-6.611981060038406,-0.3675866438886415,-0.4057893666712178,-7.385357070598267,CES_grid,0.4,0.6,40.0,1.400143145981052,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.0,0.66,0.0021098039890823555,4.131821103289464,3.8266689402304976,4.131821103289464,3.826667265581184,-7.385415666133888,7.503263026892748,7.503263026892748,40.91580502215659,41.66533801860406,0.7495329964474717,-2.99408079694829,-2.345363290942827,-6.611981060038396,-0.3675866438886488,-0.40584796220684083,-7.385415666133885,CES_grid,0.5,0.6,40.0,1.4001431459810523,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.58,0.0021098039890823555,3.5498611721063718,3.306706688900223,3.5498611721063718,3.3067049343527666,-6.8496899291943025,7.0469145447948245,7.0189539207044405,40.91580502215657,41.72877450745991,0.8129694853033387,-2.3184037616734203,-1.8160829466441792,-6.2135476838236965,-0.3450605472987265,-0.2910816980718795,-6.8496899291943025,CES_grid,0.33,0.6,40.0,1.1812904098484276,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.58,0.0021098039890823555,3.7232972706428775,3.4705252465884877,3.7232972706428775,3.4705236085679774,-6.788929426812739,6.987446499815664,6.963160040656602,40.91580502215651,41.696310645823296,0.7805056236667884,-2.2366249826286717,-1.7520229030591261,-6.167299538041936,-0.34256800701742,-0.27906188175338154,-6.788929426812738,CES_grid,0.4,0.6,40.0,1.1577611473285485,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.58,0.0021098039890823555,3.9380535656296196,3.6734592458702657,3.9380535656296196,3.673457735964839,-6.718911140992834,6.918133405165672,6.898155536020378,40.91580502215659,41.659326638111935,0.7435216159553448,-2.14244262925401,-1.6782467262489749,-6.113357111801805,-0.3396593143758948,-0.26589471481512944,-6.718911140992829,CES_grid,0.5,0.6,40.0,1.1310539266653599,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.622,0.0021098039890823555,3.7097847634723977,3.4352957719614623,3.7097847634723977,3.435292711749949,-7.399054366000756,7.555327395569189,7.496764517144383,40.915805022156576,42.03980372009284,1.1239986979362682,-3.0600799724189276,-2.397062645061493,-6.607688877030368,-0.36625545591626907,-0.4251100330541241,-7.39905436600076,CES_grid,0.33,0.6,40.0,1.4090827005012994,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.622,0.0021098039890823555,3.871305808584413,3.587347118030062,3.871305808584413,3.5873442330782925,-7.334958915534084,7.498640965466685,7.443377716859967,40.91580502215657,42.00227716901212,1.0864721468555494,-2.973378671143627,-2.329146625729175,-6.5638206180730965,-0.3639006384897119,-0.40723765897127356,-7.334958915534083,CES_grid,0.4,0.6,40.0,1.381023601739521,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.622,0.0021098039890823555,4.070384122047015,3.7748301195821945,4.070384122047015,3.77482742869019,-7.261083809362567,7.432440011997987,7.3810649261723205,40.91580502215657,41.95947106079453,1.0436660386379581,-2.8735082909854515,-2.2509148279386033,-6.5125639138466145,-0.36114788184755425,-0.3873720136683974,-7.2610838093625665,CES_grid,0.5,0.6,40.0,1.349174238572892,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.66,0.0021098039890823555,3.8605226312074947,3.5538242431691742,3.8605226312074947,3.553819406158911,-7.944478438205438,8.009228194597306,7.925137103646596,40.9158050221566,42.37561310568877,1.4598080835321714,-3.8000077982925475,-2.9766727753291624,-6.958149905717141,-0.38503011362872036,-0.601298418859573,-7.944478438205434,CES_grid,0.33,0.6,40.0,1.6638537908925268,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.66,0.0021098039890823555,4.010364448746296,3.694462339631945,4.010364448746296,3.694457748315716,-7.877142168789852,7.95579825729793,7.87459104300019,40.91580502215657,42.33296617186948,1.4171611497129089,-3.7084940542087117,-2.9049870091301577,-6.916938581485296,-0.38282586430645804,-0.5773777229980984,-7.877142168789852,CES_grid,0.4,0.6,40.0,1.6307317461083468,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.116,0.66,0.0021098039890823555,4.1942848074974615,3.8671506844800048,4.1942848074974615,3.867146366683526,-7.799520967977436,7.893293852026706,7.815498100310347,40.915805022156555,42.28427385595337,1.368468833796821,-3.6030657057788096,-2.8224014695267345,-6.8687109243792674,-0.38024515152634075,-0.5505648920718317,-7.79952096797744,CES_grid,0.5,0.6,40.0,1.5931350011358696,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.58,0.0021098039890823555,3.6725212573874284,3.3933514157886977,3.6725212573874284,3.393343934010948,-7.601585451334525,7.788280116989821,7.615141433345585,40.915805022156675,42.84476861708034,1.928963594923666,-3.423366917022398,-2.6816374183342124,-6.706226482061233,-0.37004673741154553,-0.5253122318617512,-7.60158545133453,CES_grid,0.33,0.6,40.0,1.4919995718316734,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.58,0.0021098039890823555,3.8277910386045195,3.543275269423962,3.8277910386045195,3.543268478696156,-7.432897102039348,7.639725255585117,7.489515579662154,40.91580502215661,42.74322968750309,1.8274246653464776,-3.1947756027677445,-2.5025742221680662,-6.603177177144671,-0.36449361313957274,-0.46522631175510754,-7.432897102039352,CES_grid,0.4,0.6,40.0,1.422400546181623,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.58,0.0021098039890823555,4.022860580015427,3.7315990257296687,4.022860580015427,3.7315929728225634,-7.240160291228426,7.4642324779035985,7.341560414266635,40.91580502215657,42.630038194119884,1.7142331719633142,-2.933973666401905,-2.2982793720148256,-6.481507324012578,-0.35793155309440117,-0.4007214141214492,-7.240160291228429,CES_grid,0.5,0.6,40.0,1.3457134449526504,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.622,0.0021098039890823555,3.8324986587652212,3.516369391812283,3.8324986587652212,3.516358839449328,-8.248646512371927,8.314987427055542,8.06346188928979,40.91580502215663,43.25794779338903,2.342142771232397,-4.303307258977381,-3.370924019532282,-7.072057840323437,-0.3897259562670743,-0.7868627157814102,-8.248646512371922,CES_grid,0.33,0.6,40.0,1.780841782262826,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.622,0.0021098039890823555,3.975613678726516,3.6547483737189417,3.975613678726516,3.654738726351117,-8.070837132001095,8.176826526673375,7.945313482436678,40.91580502215657,43.141251462097266,2.2254464399406926,-4.061066876582697,-3.1811690533231127,-6.975938144793426,-0.3845606356649156,-0.7103383515427507,-8.070837132001092,CES_grid,0.4,0.6,40.0,1.6978189750753263,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.622,0.0021098039890823555,4.154833391117819,3.8279425753650895,4.154833391117819,3.8279339020009195,-7.867723804558679,8.012897701947086,7.805595517739672,40.915805022156576,43.01126648040237,2.0954614582457953,-3.7847986896251453,-2.9647589735396975,-6.862003249820071,-0.3784330932594038,-0.6272874614792103,-7.867723804558685,CES_grid,0.5,0.6,40.0,1.6063356103231163,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.66,0.0021098039890823555,3.9814606535054224,3.6274219564467627,3.9814606535054224,3.627407706468893,-8.892181233712593,8.77440704303567,8.458487366520728,40.9158050221566,43.706249432014346,2.790444409857745,-5.183436377031938,-4.060358495341684,-7.391936179206508,-0.4068885802947234,-1.0933564742113568,-8.892181233712588,CES_grid,0.33,0.6,40.0,2.103969339217331,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.66,0.0021098039890823555,4.112961460225635,3.7549448955440985,4.112961460225635,3.7549317838457092,-8.704593226650259,8.646746207076571,8.34834279553971,40.91580502215658,43.57178156594643,2.655976543789851,-4.926357173781577,-3.8589797861289012,-7.302975338402789,-0.4021197097915125,-0.99949817845596,-8.704593226650262,CES_grid,0.4,0.6,40.0,2.0059448257176653,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.326,0.66,0.0021098039890823555,4.277169059793647,3.9140070486398884,4.277169059793647,3.913995170967179,-8.490709767999672,8.494885295534104,8.217620347227573,40.91580502215658,43.422748308777805,2.506943286621227,-4.633816405629416,-3.629822851076376,-7.197163296494843,-0.39644329073233137,-0.8971031807724952,-8.490709767999668,CES_grid,0.5,0.6,40.0,1.8979254728565809,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.58,0.0021098039890823555,3.735176363686028,3.4332739394170932,3.735176363686028,3.4332604661291946,-8.08268191039324,8.223434385644723,7.90670265348723,40.91580502215658,43.626515225002535,2.7107102028459504,-4.139625855006058,-3.2427069197547453,-6.945184412763312,-0.3821663996115564,-0.755331098018376,-8.082681910393244,CES_grid,0.33,0.6,40.0,1.682380229916425,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.58,0.0021098039890823555,3.8811774483164703,3.5768374488634356,3.8811774483164703,3.57682528467101,-7.841434809558823,8.024900172144434,7.749153916649965,40.915805022156576,43.47097851769357,2.5551734955369945,-3.811292059016179,-2.9855121128960067,-6.816615273530918,-0.37523137674011786,-0.6495881592877901,-7.841434809558826,CES_grid,0.4,0.6,40.0,1.5811724684866155,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.58,0.0021098039890823555,4.066200064292177,3.758502325014324,4.066200064292177,3.7584915514662303,-7.567206099373658,7.788069073314663,7.562192106209675,40.91580502215658,43.30024607792021,2.3844410557636255,-3.4388841973216557,-2.693792621235297,-6.663561397545749,-0.36696852949643183,-0.5366761723314778,-7.567206099373659,CES_grid,0.5,0.6,40.0,1.4713515996906072,True,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.622,0.0021098039890823555,3.894333741836717,3.5516476221497877,3.894333741836717,3.5516297764475633,-8.79960841582379,8.760694151445758,8.336162979046646,40.915805022156576,44.124264173505125,3.2084591513485474,-5.120020674314031,-4.01068286154599,-7.2937768244765255,-0.4009418639257514,-1.1048897274215141,-8.79960841582379,CES_grid,0.33,0.6,40.0,2.0080867893653944,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.622,0.0021098039890823555,4.028233972263825,3.684078128793348,4.028233972263825,3.684061914404741,-8.543591207465672,8.577538235355098,8.189211072869519,40.91580502215656,43.94073064838195,3.024925626225383,-4.769119944756927,-3.735810623392926,-7.174803297447588,-0.39453840646202787,-0.9742495035560529,-8.54359120746567,CES_grid,0.4,0.6,40.0,1.8873688783969218,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.622,0.0021098039890823555,4.19749030941805,3.851047000193354,4.19749030941805,3.8510325327505806,-8.253582109465963,8.358338640629048,8.01393050777104,40.91580502215659,43.74152887367477,2.8257238515181804,-4.372793979754748,-3.4253552841412196,-7.0324771797825925,-0.3868718524188337,-0.8342330772645323,-8.25358210946596,CES_grid,0.5,0.6,40.0,1.7563675210122969,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.66,0.0021098039890823555,4.041649865244115,3.65675177297544,4.041649865244115,3.656728906306127,-9.523291356299302,9.227262212877307,8.711487352974112,40.91580502215659,44.6539736010571,3.738168578900508,-6.113374112242773,-4.788809721256839,-7.596203094606299,-0.4171978486527019,-1.5098904130402995,-9.523291356299298,CES_grid,0.33,0.6,40.0,2.3724231985700173,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.66,0.0021098039890823555,4.164124601870707,3.7789931903194742,4.164124601870707,3.7789722790992837,-9.248796526843005,9.059044136926154,8.575479995696389,40.915805022156604,44.46740146222937,3.551596440072763,-5.738425354817429,-4.495099861273653,-7.486850215936533,-0.4113234748786437,-1.3506228360278256,-9.248796526843003,CES_grid,0.4,0.6,40.0,2.2299029700828243,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,1.469,0.66,0.0021098039890823555,4.318593785687708,3.9325602726739426,4.318593785687708,3.932541487153535,-8.938870664175969,8.856042854097534,8.412526799225063,40.91580502215659,44.228860892525084,3.3130558703684976,-5.311457773961313,-4.160641922936362,-7.355476048127839,-0.4042608084852998,-1.179133807562834,-8.938870664175973,CES_grid,0.5,0.6,40.0,2.075232071833321,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.58,0.0021098039890823555,3.884317452403732,3.502401782063869,3.884317452403732,3.5023547529527184,-9.832246592088456,9.593885904147271,8.560883973983579,40.91580502215656,46.66477448107415,5.74896945891758,-6.773278553190762,-5.305734866666097,-7.476612161237905,-0.4091784298143699,-1.9464560010361776,-9.832246592088453,CES_grid,0.33,0.6,40.0,2.249628896531725,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.58,0.0021098039890823555,4.008575417205452,3.635887737383639,4.008575417205452,3.6358449387282494,-9.297260024650589,9.2512759030567,8.339574384883687,40.91580502215657,46.34799240724498,5.432187385088411,-6.048295569438734,-4.737831529393674,-7.298122425862548,-0.3995027791772825,-1.5996348196107588,-9.297260024650589,CES_grid,0.4,0.6,40.0,2.042107409027437,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.58,0.0021098039890823555,4.169903800576339,3.8073098975806516,4.169903800576339,3.807271757508098,-8.695498033925197,8.81511372026187,8.070763625218058,40.915805022156576,45.93558114206342,5.019776119906844,-5.225504455349221,-4.09331182335689,-7.080345194812731,-0.38769089051272926,-1.227461948599733,-8.695498033925194,CES_grid,0.5,0.6,40.0,1.8251868010958405,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.622,0.0021098039890823555,4.039391073431377,3.601551139101588,4.039391073431377,3.6014957651537904,-10.839255877194699,10.132788144826964,8.938110959905444,40.91580502215658,47.26843388460171,6.3526288624451315,-8.138902483677622,-6.3754736122141376,-7.779190767870233,-0.4255696058387486,-2.634495503485717,-10.839255877194699,CES_grid,0.33,0.6,40.0,2.6833081246264645,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.622,0.0021098039890823555,4.152096422102921,3.725147414883733,4.152096422102921,3.7250966734242024,-10.282733439098468,9.851047791027835,8.735326620045347,40.91580502215654,46.935358648269315,6.0195536261127724,-7.384162106898624,-5.78426031707059,-7.616794131047416,-0.41677406760182534,-2.249165240449222,-10.282733439098463,CES_grid,0.4,0.6,40.0,2.4359111183628825,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.622,0.0021098039890823555,4.298273101839383,3.88343112189562,4.298273101839383,3.8833854898236395,-9.651363934186442,9.482440548820392,8.487249313569588,40.91580502215656,46.5597237532465,5.643918731089936,-6.52829375547839,-5.113830108458072,-7.417304955519749,-0.40596401596849535,-1.8280949626981955,-9.65136393418644,CES_grid,0.5,0.6,40.0,2.17729147249918,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.66,0.0021098039890823555,4.181025260170033,3.6868284133891835,4.181025260170033,3.6867645768572643,-11.819991892628545,10.54250174148461,9.262115882091116,40.9158050221565,47.86139235380222,6.945587331645725,-9.469753878260697,-7.417973871304214,-8.037421996733205,-0.4395471771808478,-3.3430227187144945,-11.819991892628545,CES_grid,0.33,0.6,40.0,3.1682005727876974,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.66,0.0021098039890823555,4.283097348546461,3.8013925882671025,4.283097348546461,3.801333705693445,-11.246645151384026,10.31546829670129,9.077283755077282,40.915805022156576,47.51533892008267,6.599533897926091,-8.691705128754842,-6.8085023508579585,-7.890297930202,-0.4315849060624801,-2.9247623151195445,-11.246645151384024,CES_grid,0.4,0.6,40.0,2.8762428383248837,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,bilateral,36,2.0,0.66,0.0021098039890823555,4.415363309505839,3.9476330522439262,4.415363309505839,3.9475796947860733,-10.593245096160853,10.01278709949258,8.849769987142864,40.91580502215646,47.122911222637526,6.207106200481066,-7.8053656444027455,-6.114203088115484,-7.708518201337796,-0.4217424213426105,-2.462984473480441,-10.59324509616085,CES_grid,0.5,0.6,40.0,2.5710243665106334,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
sensitivity,flat_below,40,0.6,0.58,0.0021098039890823555,2.9625717652315977,2.9307953447699866,2.9625717652315977,2.930795169024519,-1.0725958045822104,0.9877278101263043,0.8978328330160545,40.915805022156576,40.58319616199564,-0.3326088601609378,1.5018708054910261,1.1764654643013037,-1.3726298473614227,0.4827863216814005,-0.18275227890218348,-1.0725958045822057,CES_grid,0.33,0.6,40.0,0.3657526627007203,False,R interval is a hypothesis; other empirical restrictions not imposed,,,
